job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
9,6,3,10,1,2,1,0,3,174408
7,11,2,18,2,0,7,0,1,164506
6,10,0,15,5,3,0,2,2,125771
6,1,2,15,6,1,8,2,4,136338
4,20,4,17,5,3,3,0,4,126241
11,11,3,9,3,0,3,1,0,118204
3,3,0,3,8,4,1,1,4,127434
5,8,1,17,4,1,2,0,1,127119
11,13,0,18,5,1,4,2,4,168070
8,12,4,11,8,1,0,2,4,170513
10,10,0,2,5,3,6,0,5,130971
3,13,1,8,8,4,6,1,0,117165
10,5,3,17,9,3,4,0,0,136286
2,13,2,1,1,3,9,0,1,127122
7,16,4,18,0,1,2,0,3,208213
8,3,1,13,1,1,5,2,5,118355
7,2,4,7,7,4,5,2,3,123921
5,6,3,17,0,2,3,1,1,74402
0,13,0,7,9,4,0,1,0,141049
4,4,4,8,0,2,6,0,1,135904
9,19,1,8,6,0,7,0,3,199528
10,8,0,13,0,4,0,2,4,132701
11,15,3,14,4,4,1,0,5,172194
4,1,2,15,7,2,9,0,1,134230
6,5,4,7,9,2,7,2,5,138347
1,7,1,12,7,0,8,0,3,157768
10,15,1,3,2,1,9,1,0,209026
8,16,4,6,1,1,7,1,2,170541
8,4,2,4,2,0,3,1,4,77954
8,2,0,10,5,2,5,1,1,95918
3,7,1,12,1,3,9,0,2,154612
4,20,2,8,6,1,2,1,3,179552
4,6,1,14,5,4,5,2,4,119479
1,2,1,10,0,0,1,2,4,144412
4,1,3,17,1,4,6,2,2,113778
11,2,4,3,5,1,1,0,3,162675
6,10,4,8,5,1,1,1,4,200446
7,4,3,19,0,2,9,1,2,178542
9,10,4,19,5,1,4,2,3,194399
0,20,1,3,5,3,5,0,5,168314
0,5,3,2,0,2,5,2,5,154585
1,9,2,19,2,2,6,0,4,125398
3,19,3,8,3,3,7,2,1,155435
8,16,3,10,4,4,1,0,0,155300
3,8,4,6,3,4,8,0,2,152039
5,3,0,17,0,1,5,2,4,114056
0,7,2,10,3,3,9,2,1,179133
5,19,0,10,1,4,7,2,2,117104
4,9,1,11,2,2,9,1,1,159103
10,5,0,13,6,0,3,1,5,111577
3,6,3,9,3,4,7,0,1,126454
4,11,0,18,8,2,2,2,5,162910
3,12,4,3,1,3,3,2,0,111278
3,14,0,11,4,0,8,1,3,207007
6,2,4,15,9,4,6,0,0,123374
0,4,0,2,4,0,6,2,4,173304
2,4,1,9,1,0,8,1,5,130211
9,6,0,3,2,4,6,2,0,112941
1,3,3,7,2,4,2,2,1,116071
1,20,1,12,3,4,1,2,3,163672
3,14,1,15,0,0,1,1,2,209335
4,2,2,18,5,0,6,2,2,143796
4,1,1,18,0,1,3,2,5,95961
2,5,1,17,3,2,2,2,5,120247
1,1,2,9,0,4,1,0,0,98847
11,3,0,14,5,3,0,2,3,107040
1,4,3,6,6,0,3,2,3,111064
1,6,2,1,7,4,8,0,3,102194
0,11,1,19,1,2,7,1,4,155939
1,10,1,15,7,3,0,0,1,114923
6,9,4,5,3,0,1,1,3,204456
4,0,3,8,2,1,8,1,3,156170
8,4,3,11,3,2,5,0,0,112691
3,19,3,15,1,3,8,1,4,197240
6,19,4,9,4,3,7,2,4,170954
10,1,1,2,2,0,4,2,0,134041
0,1,1,6,0,0,2,0,2,161514
11,16,0,17,7,2,9,2,3,203263
0,18,2,19,6,2,0,0,0,170559
0,19,4,2,3,2,0,1,2,198712
0,10,1,14,5,4,3,1,5,96098
8,19,3,16,9,1,7,2,2,179188
4,7,2,6,7,3,6,1,2,112921
1,4,0,15,6,4,7,0,2,106777
2,6,1,2,4,4,5,0,3,82262
7,16,1,13,0,3,3,0,1,104122
4,1,0,12,0,3,3,1,1,79982
10,9,2,19,4,1,7,0,3,159618
1,5,3,16,3,1,6,2,5,147947
11,2,3,13,0,1,7,2,3,132454
2,0,1,7,8,4,7,2,3,69220
5,3,2,2,8,2,3,1,4,48653
3,1,4,16,4,2,6,2,5,144760
1,18,4,1,3,3,9,2,3,200058
8,18,4,4,9,2,3,2,4,118083
11,18,4,3,5,1,3,0,5,125784
10,14,1,10,5,4,6,1,4,132535
9,20,0,14,2,0,0,2,3,214045
8,4,3,8,1,1,2,0,1,128381
7,16,2,18,9,4,1,0,3,159198
0,8,2,9,6,1,0,2,3,163919
6,9,2,17,7,4,6,2,2,115188
0,20,0,9,7,1,1,1,3,235028
4,12,3,2,0,4,4,1,1,124212
1,20,3,10,0,4,7,2,1,146595
6,6,2,10,3,0,2,1,1,145228
3,7,0,14,1,1,3,2,2,109095
5,11,4,17,5,3,3,0,4,91046
1,1,1,3,3,2,8,0,2,104776
0,12,2,1,2,4,1,2,1,150587
8,5,2,8,5,1,9,0,1,138615
10,15,0,1,4,2,2,1,1,159979
11,11,3,1,5,2,1,2,1,161305
11,6,1,3,0,0,1,0,5,162668
10,5,4,12,6,3,8,1,4,162362
4,16,0,11,5,1,9,0,0,203035
6,8,2,16,1,4,7,0,4,104012
0,13,1,17,6,1,7,2,0,181180
3,5,2,7,9,0,5,2,3,148385
1,14,2,7,9,4,9,2,2,141258
2,16,1,18,5,4,3,0,2,67624
8,10,4,3,0,3,5,2,0,130490
0,20,1,16,0,0,1,2,0,257693
10,15,0,6,9,1,3,1,2,111208
10,10,4,19,1,3,3,0,3,113630
5,8,0,3,2,4,5,0,1,81100
1,12,1,9,2,2,6,0,4,132774
0,9,4,17,3,4,6,0,3,165758
0,18,1,9,8,2,7,1,0,165629
1,9,3,5,2,4,4,2,4,119445
4,11,3,14,2,4,4,1,2,140145
1,13,0,3,4,1,6,2,1,132954
4,5,0,7,4,2,8,2,5,142425
3,14,4,6,1,1,1,1,0,207196
6,0,1,5,9,4,0,0,1,83156
11,13,4,4,7,2,4,2,3,154847
9,18,4,2,8,1,4,2,0,203138
4,13,2,16,1,0,2,1,2,177464
7,8,3,17,2,1,9,2,1,204416
0,6,4,17,5,2,6,0,4,167884
7,3,4,14,8,2,6,0,5,142648
11,18,0,13,3,2,8,0,5,185493
10,2,2,17,4,3,7,0,1,121776
11,17,3,16,3,2,5,0,5,163769
6,6,4,16,2,4,8,1,1,152150
8,3,1,13,5,1,8,1,3,128724
10,4,2,2,1,0,6,1,0,131833
2,1,1,1,3,2,1,1,1,94303
8,4,1,5,8,4,6,0,1,81896
3,19,0,16,8,1,1,2,5,234431
7,5,0,10,4,2,5,2,3,126143
7,18,2,10,9,4,6,0,2,130700
3,15,1,1,2,3,7,2,0,140940
9,4,0,11,6,4,8,2,2,142093
2,4,2,17,3,2,6,1,5,96840
6,11,2,12,3,3,2,0,0,124973
7,18,3,5,5,3,5,1,5,155824
11,6,2,4,5,2,0,1,1,111142
7,6,4,12,2,2,2,1,4,159073
9,15,0,9,6,3,2,2,0,167481
0,18,1,18,7,1,9,2,0,250416
7,7,2,2,2,1,8,2,0,137667
8,14,3,5,2,4,4,1,4,129531
8,9,3,13,6,3,0,0,1,108216
8,19,0,12,4,0,5,2,5,183556
8,4,2,15,1,4,4,1,1,92072
0,9,0,3,9,3,9,2,3,188657
5,14,4,6,4,3,1,2,0,146748
6,9,3,8,5,2,9,1,1,171167
0,20,3,12,8,0,5,0,0,228104
8,18,2,12,6,2,5,0,1,132143
8,14,3,13,2,1,0,1,2,155771
8,17,3,4,2,1,2,2,4,186698
7,17,0,5,2,4,5,0,5,138660
7,15,4,14,9,1,4,2,4,194299
3,2,2,9,5,3,8,1,4,117573
0,16,1,7,3,0,7,1,0,193950
7,12,1,4,0,1,6,2,5,162707
11,1,2,8,7,4,6,0,5,84992
8,19,0,19,4,2,0,1,3,156889
2,15,0,5,3,2,0,0,4,119306
11,3,3,15,7,1,6,0,5,135699
3,14,1,12,5,0,7,0,5,172751
11,14,4,7,3,4,4,1,1,132308
7,6,1,4,9,3,4,2,2,112087
2,19,2,4,8,3,5,1,4,115849
0,15,2,6,5,0,4,0,5,180789
7,15,1,3,8,1,5,1,1,155862
1,8,2,10,6,4,4,2,4,105176
3,19,3,1,8,4,8,2,5,183485
11,7,4,17,7,4,7,0,1,126255
8,16,3,14,9,1,7,2,1,158320
1,1,3,3,9,1,0,0,2,121473
0,8,2,15,3,0,6,2,4,187691
11,16,2,7,7,4,9,1,5,158812
0,4,4,8,1,2,1,2,3,196888
3,19,4,16,7,0,2,0,0,239545
8,8,4,15,2,0,0,2,0,169817
4,16,4,9,4,4,7,1,4,151575
6,11,3,19,5,0,8,0,4,210249
8,12,0,8,7,0,7,1,1,141880
2,8,3,2,2,2,7,0,2,108406
9,12,2,11,0,1,7,2,5,165917
3,5,2,16,5,0,5,2,4,159076
10,15,4,6,4,4,8,2,0,172415
2,18,1,17,0,1,8,1,5,172738
3,0,4,3,4,2,9,2,0,162742
1,19,3,6,7,3,5,0,4,150731
0,3,4,5,1,2,0,1,3,160857
9,7,1,14,1,2,5,0,2,139198
3,19,4,14,4,1,1,0,2,240255
6,18,0,9,5,0,7,1,1,180750
9,7,0,15,8,2,9,1,4,197041
0,6,2,1,5,2,0,1,0,125530
6,5,2,15,1,2,6,0,0,106164
11,4,0,2,7,2,4,2,1,113313
1,17,0,19,2,0,3,0,3,124134
5,9,1,1,5,0,3,1,4,80032
8,6,1,13,4,0,2,2,3,147524
9,6,2,14,6,0,8,1,1,176476
0,20,3,17,3,4,6,2,1,182493
5,17,1,11,7,2,5,2,4,129452
4,17,3,1,3,1,3,0,4,121308
9,11,4,8,6,1,8,0,3,211165
1,7,4,8,5,3,2,2,3,142926
0,9,3,16,4,2,4,1,1,170736
0,5,2,10,3,0,1,0,3,196612
2,8,4,15,8,0,5,2,3,158020
2,17,1,11,0,1,0,1,2,127708
11,18,3,17,1,0,2,0,1,208947
10,19,2,17,6,4,4,1,2,132394
7,14,4,6,4,4,8,1,1,160269
10,8,2,14,4,1,6,0,1,136543
4,12,1,8,8,1,0,1,3,151256
5,1,4,7,1,1,3,1,1,82043
9,5,1,17,1,2,5,2,4,144710
10,14,0,11,7,0,9,1,4,250678
8,20,4,1,0,1,3,2,4,132331
0,8,1,14,8,2,3,0,1,106256
7,6,1,16,4,4,2,0,1,115405
10,10,4,9,7,4,0,1,3,148220
9,0,1,8,0,4,3,1,3,72375
4,9,4,3,0,3,4,0,0,131857
5,18,3,2,1,1,8,2,2,170581
9,1,1,9,8,4,0,1,2,100998
9,16,1,8,9,1,9,2,0,229453
2,18,3,3,8,0,2,0,4,187796
2,11,3,8,8,4,4,2,0,105495
1,15,1,6,3,2,6,2,1,125182
8,18,4,12,7,1,4,2,0,183532
7,20,1,9,3,1,2,0,2,184670
0,12,0,4,1,0,5,2,1,194648
6,4,1,6,9,0,0,0,1,125536
9,11,1,1,7,1,2,2,2,168850
10,15,4,4,5,2,2,2,5,209973
2,18,2,10,6,0,6,0,3,143389
5,20,0,3,5,3,3,1,4,85074
3,0,3,11,6,3,6,1,3,115147
2,12,2,13,4,3,0,1,3,107675
7,19,2,17,4,0,3,1,4,139714
11,1,3,12,7,4,1,0,3,124612
7,4,3,9,7,0,6,1,1,145821
8,4,4,3,2,0,0,2,4,159381
7,11,4,2,6,1,5,2,0,175880
11,10,2,15,8,2,8,1,1,131569
0,17,2,15,7,2,1,0,4,207287
3,17,4,16,7,1,2,2,2,223540
9,9,1,9,6,1,2,2,0,175664
5,9,4,17,7,3,5,1,5,127037
0,18,1,19,2,4,5,0,0,160804
10,3,3,3,4,0,0,2,1,151852
3,2,1,12,7,4,1,1,4,124909
2,15,0,13,3,2,0,1,5,120649
10,0,0,18,9,1,7,0,3,134155
3,15,3,4,1,1,0,1,4,168870
11,14,0,18,9,1,4,2,0,157625
6,2,0,14,2,3,9,1,2,135236
0,13,2,14,9,2,2,1,3,178219
1,19,1,13,4,1,4,1,3,158389
4,18,2,9,0,0,4,2,0,173875
2,14,0,7,1,3,8,0,1,127525
3,2,0,11,5,4,8,0,3,128753
1,4,3,5,2,3,3,2,5,76965
9,17,2,11,6,3,9,1,4,190978
8,10,4,12,2,3,3,0,4,95304
1,4,1,19,1,3,3,0,5,80039
3,7,2,9,6,2,4,0,1,114979
5,17,4,6,3,1,7,0,4,160893
2,17,4,5,3,4,9,2,5,186138
4,6,3,19,7,1,7,0,5,157410
6,5,0,10,5,3,2,1,1,118375
4,2,2,1,0,1,9,0,4,140574
7,18,1,14,1,0,9,2,1,244032
1,15,4,6,6,2,2,2,1,176291
11,5,4,13,8,0,4,0,0,158660
10,16,1,4,7,1,7,1,5,167901
6,14,0,11,8,3,8,0,5,158920
10,6,1,2,9,3,8,1,0,125272
5,1,0,13,2,3,1,0,1,97837
1,13,3,16,0,0,9,0,3,231461
0,0,4,15,1,3,1,1,1,169654
1,16,3,19,7,0,6,0,2,193029
9,9,3,11,6,3,0,2,0,149970
1,5,0,17,9,2,8,0,2,126305
2,1,3,6,6,4,5,2,2,98139
8,6,0,7,1,1,6,1,5,113875
4,8,3,4,0,0,9,0,4,219942
9,15,3,10,0,0,7,2,0,202903
4,20,2,1,9,2,6,2,0,143965
3,2,4,9,5,1,8,2,1,176866
10,15,0,16,6,3,4,2,5,162830
7,18,1,19,4,4,1,2,1,172517
8,11,4,11,9,0,0,0,4,173085
3,9,4,4,5,1,9,0,3,217775
0,16,1,15,7,2,6,2,3,183358
8,5,4,12,9,2,7,2,1,126423
9,13,0,12,3,2,7,0,1,149069
0,1,0,7,9,4,9,2,2,162591
5,4,0,17,1,3,4,1,1,94411
9,16,3,1,4,0,5,0,1,190187
0,18,4,18,6,4,8,1,1,205868
5,7,3,15,9,2,4,1,4,113634
3,3,2,18,9,1,2,1,3,149772
9,10,1,14,1,2,2,0,2,157392
4,2,2,12,3,1,1,2,5,150389
9,18,0,7,5,4,3,0,0,92982
0,7,4,18,2,2,8,1,5,206205
4,18,0,16,7,4,3,1,5,107005
0,15,2,17,7,1,6,0,5,182302
4,5,0,9,8,3,3,1,0,71835
7,1,4,8,9,3,8,2,1,151471
10,12,0,1,7,4,1,2,2,157387
3,0,0,7,0,1,7,0,2,116361
6,10,1,5,1,1,2,0,1,150784
6,16,1,12,0,0,4,1,2,172641
4,12,1,3,2,0,4,1,3,150817
9,20,4,11,4,1,5,1,2,210066
1,0,4,13,0,1,2,1,3,150642
6,6,1,10,0,3,6,0,5,116837
10,7,0,2,9,2,7,0,2,115967
11,7,2,15,8,0,9,1,0,172166
1,9,2,7,2,1,4,0,2,125837
7,9,2,15,2,2,4,0,4,119464
10,5,1,4,7,3,5,0,5,115480
2,15,2,7,3,2,4,1,4,106043
1,17,1,4,9,1,1,1,3,183254
11,0,0,14,3,1,4,0,4,127060
6,18,0,3,1,0,0,2,2,188003
2,20,1,1,4,4,4,2,3,112669
3,2,0,7,2,4,4,2,4,107851
9,4,0,6,9,0,7,1,4,154536
4,11,3,9,5,3,0,1,4,137530
4,9,3,7,5,1,8,0,2,177515
9,18,1,15,2,1,9,0,1,237717
5,14,1,10,4,3,1,1,1,124222
4,11,1,14,0,0,9,2,0,213618
4,17,0,6,9,4,7,0,5,128923
7,19,0,1,7,2,4,1,0,149614
10,14,1,2,2,0,8,1,1,193310
10,17,0,10,8,1,8,2,1,207916
2,20,1,15,6,2,3,0,3,88549
9,10,3,5,4,3,4,1,1,144621
0,11,2,10,7,4,7,0,1,145992
7,19,4,1,8,4,2,1,1,160162
6,12,4,6,2,1,0,0,0,167726
10,6,1,12,9,2,8,0,1,143366
1,13,0,6,1,1,1,0,5,169875
11,0,0,16,0,3,8,1,0,113013
4,18,0,3,6,2,6,0,0,150037
5,10,2,14,0,1,4,1,0,106246
7,0,3,11,5,4,7,1,3,105729
11,14,0,1,2,0,9,0,0,186784
4,14,2,3,0,3,2,0,2,121582
1,0,3,17,0,1,4,1,4,123497
1,6,2,9,4,2,6,2,5,118347
9,15,1,19,4,3,6,2,2,158570
4,1,1,19,5,0,9,0,1,170863
8,17,4,4,3,1,3,0,4,123711
5,12,1,16,9,0,5,1,5,129615
6,18,0,2,3,3,7,0,0,136955
9,10,4,12,0,2,5,1,4,174138
7,10,1,12,2,3,3,0,0,85188
8,16,0,15,2,1,6,1,0,146176
11,19,3,2,9,3,2,2,3,173360
3,8,2,1,4,1,1,1,4,153117
3,7,3,4,0,3,0,1,0,126170
3,13,1,3,2,1,2,1,0,157473
9,20,4,1,3,0,6,0,1,221491
5,12,2,9,2,3,2,2,3,100762
11,4,2,12,7,1,6,1,1,120241
11,9,0,5,0,1,3,0,3,92569
8,18,2,6,0,2,9,0,4,165698
3,4,1,1,8,3,6,2,0,112691
9,0,3,17,7,0,6,2,0,171582
9,16,4,8,8,4,9,0,2,200733
6,4,2,2,5,4,7,2,3,103822
0,2,3,14,8,0,1,2,4,232354
11,11,2,6,1,1,1,1,5,157653
11,18,1,10,6,2,7,0,3,133888
10,12,1,11,2,0,9,0,4,231031
9,6,0,4,7,2,1,1,2,159924
5,9,2,13,3,4,7,1,3,88810
9,4,1,11,0,1,8,1,4,162994
1,6,3,3,3,0,4,0,4,149399
2,15,3,17,1,1,6,2,3,160631
0,19,0,11,0,1,9,2,4,273146
7,13,3,13,4,2,8,1,5,177049
6,12,3,11,7,3,6,2,1,138772
1,1,4,7,5,4,1,1,0,121948
5,20,2,19,7,3,0,1,1,116085
0,12,1,6,3,1,6,0,4,173977
9,13,2,17,3,1,8,1,4,190295
4,6,2,8,5,3,7,0,3,114749
2,6,1,12,9,3,7,2,4,96370
11,10,0,9,4,0,0,1,3,154072
1,16,2,4,4,3,1,1,2,137818
1,4,0,1,4,2,9,0,5,136511
10,5,4,4,6,3,9,1,0,171960
5,11,1,16,6,2,7,2,4,116194
10,8,4,2,9,3,4,0,1,146569
7,11,3,10,1,3,1,1,4,171383
5,20,0,16,0,4,0,2,0,132002
7,15,3,15,9,2,4,1,2,155259
11,4,4,2,8,4,4,0,0,112006
3,3,4,2,5,3,4,2,3,138315
6,14,4,13,5,2,4,1,1,145987
4,18,1,5,5,1,1,2,2,196255
1,6,4,14,8,3,8,0,3,156887
11,11,4,1,7,2,0,2,1,139021
10,11,2,9,7,2,1,0,2,162425
7,0,3,5,2,1,4,0,5,126232
3,16,1,15,9,0,3,1,1,126860
7,18,0,17,2,2,6,0,1,155306
3,5,1,4,5,3,9,2,1,134762
5,15,2,12,9,0,9,2,0,176663
3,9,2,5,3,3,1,0,3,145581
11,17,4,10,2,1,3,1,0,117064
11,9,1,19,4,4,1,2,3,137448
9,3,2,18,4,1,6,1,3,138937
8,16,4,13,2,0,3,2,3,140246
0,0,2,6,0,2,0,2,0,115987
2,3,0,18,7,0,1,2,0,143024
5,15,3,6,0,1,5,1,1,129424
3,1,1,7,3,0,8,1,3,146311
6,17,2,13,0,2,4,1,2,138582
6,4,3,5,3,0,0,2,0,154569
7,9,2,8,1,3,5,0,2,116487
7,9,0,13,8,1,2,2,3,172070
8,10,4,11,6,2,5,1,2,135045
2,7,0,1,1,1,3,0,3,63314
4,8,3,8,7,0,3,1,3,119586
10,2,3,10,1,4,6,2,0,112261
0,18,2,11,1,1,2,1,0,199741
0,17,4,10,2,1,1,0,4,253608
3,18,3,15,9,2,4,2,2,178522
7,2,2,5,0,0,5,2,2,124210
3,14,2,13,6,4,6,2,0,128864
5,9,3,19,1,0,5,0,0,144319
3,15,1,18,9,0,4,0,0,182747
0,10,0,16,2,4,6,0,0,138406
3,4,0,11,6,0,5,0,4,146312
10,1,1,14,6,3,0,2,4,121235
3,1,3,14,6,3,8,1,3,131655
0,20,1,17,2,4,5,2,0,167036
5,12,1,2,3,2,8,0,3,115611
3,5,2,16,9,4,0,2,2,108850
3,9,2,4,1,1,0,0,5,129445
8,8,0,1,0,0,3,2,1,96301
3,0,4,2,4,2,9,1,0,158742
5,5,2,4,0,1,9,1,3,119170
6,11,4,2,9,0,3,1,1,122509
6,11,3,10,0,1,5,2,4,165643
2,18,0,15,7,1,5,0,2,143654
8,8,0,3,8,1,5,2,3,121544
0,12,1,17,4,0,4,0,1,197980
5,11,2,11,7,4,8,1,4,101971
5,7,4,19,7,4,1,0,0,140307
6,0,1,17,3,3,7,0,3,105361
8,12,1,6,4,4,0,2,2,113334
0,20,4,14,1,0,7,2,1,246126
10,17,0,1,8,1,5,0,0,158750
10,14,2,19,6,3,1,0,1,170725
1,7,1,18,4,1,6,0,1,120751
2,5,3,1,7,3,2,0,0,95879
11,13,2,7,7,0,3,0,3,102298
4,6,1,18,6,0,2,1,1,161989
1,11,3,15,0,1,6,1,2,152510
4,10,1,7,7,0,9,2,3,204395
2,17,1,8,4,2,2,2,2,127816
0,4,0,15,0,2,2,1,4,159952
6,0,2,2,5,0,9,1,0,127766
6,12,3,7,5,0,8,2,3,199214
8,17,2,16,1,3,6,0,4,131203
3,0,3,1,4,3,5,2,5,112837
3,5,3,13,4,4,8,0,4,143968
3,15,3,9,9,0,8,0,4,219474
10,8,2,17,7,2,1,2,3,162117
5,17,4,15,2,1,0,0,5,172176
4,15,2,9,4,0,5,1,1,160041
4,10,3,10,7,1,3,1,3,111100
5,1,2,8,4,4,8,2,5,83132
3,10,3,5,7,3,6,1,5,133605
8,19,1,19,7,4,8,2,3,149292
4,16,4,13,0,3,0,1,2,150813
10,1,3,14,4,1,3,0,0,101377
1,12,1,4,4,4,9,0,2,140344
9,20,4,16,3,2,9,2,4,263208
0,5,2,11,7,1,1,2,2,183232
3,18,3,10,3,0,9,0,2,265717
9,16,3,2,2,1,6,2,0,180475
11,16,1,7,0,1,6,2,1,148131
9,0,0,8,3,1,8,0,4,154556
6,15,0,15,9,2,8,0,2,170840
7,18,4,18,2,2,4,1,1,183599
11,12,3,2,8,2,8,1,3,150467
2,12,1,3,6,2,8,2,5,128762
5,20,3,3,4,4,4,2,1,125840
6,19,3,3,4,3,7,2,2,155182
0,11,2,3,0,0,7,1,5,175352
2,2,0,13,6,4,0,2,5,91825
6,10,2,7,2,3,7,0,3,120757
5,13,4,8,5,0,4,0,3,153345
6,2,2,8,7,0,9,1,3,158270
2,14,0,18,7,3,3,0,0,77352
10,3,4,14,1,4,3,2,2,95921
1,8,2,3,5,3,6,0,2,98863
3,18,4,1,5,3,9,0,5,216812
10,17,2,13,7,4,0,2,3,138984
1,11,1,18,5,4,3,2,3,86854
0,10,1,6,6,3,9,0,2,187591
11,18,0,2,9,0,9,2,5,230860
6,4,0,10,2,3,4,2,2,108797
0,11,0,18,9,3,2,2,5,178752
1,8,4,12,0,4,9,1,5,168355
3,13,0,19,7,3,3,0,0,95619
11,4,0,9,1,2,3,1,2,79469
4,2,0,2,0,1,9,1,2,153662
6,18,1,13,9,4,3,2,4,96897
4,15,2,12,8,1,7,1,5,153253
10,18,2,10,1,2,4,2,0,156393
7,3,2,16,9,0,5,0,1,132317
7,4,2,14,9,4,2,1,3,115784
9,15,2,1,1,2,6,1,1,139759
8,2,4,18,5,2,6,2,1,123057
8,7,1,9,4,3,2,2,3,116792
11,2,0,8,9,3,3,0,5,64969
0,0,1,5,4,3,7,2,2,115709
3,12,4,2,4,3,1,0,1,179144
3,5,3,8,5,0,9,2,4,208172
7,4,0,18,0,0,0,2,2,152090
7,11,3,18,1,4,8,0,0,161879
5,0,3,2,5,3,5,1,2,81864
10,7,3,17,6,4,5,2,0,141961
10,15,0,14,4,4,2,1,3,149395
1,7,3,15,5,2,0,0,0,126167
4,13,2,13,7,3,6,0,1,133781
4,12,4,3,2,2,0,0,3,156624
3,11,1,16,5,4,5,1,2,122319
11,18,0,8,8,3,9,0,3,186403
3,20,2,16,2,3,9,0,2,184282
10,19,2,3,2,3,7,0,0,142152
7,7,4,8,8,0,4,2,3,175770
11,13,3,14,3,0,6,0,0,173732
0,10,4,5,9,4,7,1,0,153035
4,6,1,4,3,2,0,1,3,113360
7,7,0,4,5,2,8,0,3,140328
6,17,0,19,7,1,4,1,2,166099
5,8,1,18,2,0,9,0,0,152841
3,3,0,8,0,1,2,1,3,144409
2,2,1,12,1,2,2,2,5,99178
6,8,2,17,3,3,0,2,1,121017
9,1,0,19,7,3,2,0,0,140066
8,2,1,15,8,3,6,2,1,94469
5,15,3,4,5,4,8,0,0,128450
10,19,1,13,6,1,0,1,2,176077
6,13,0,6,8,3,5,1,1,116276
0,8,0,10,1,2,2,0,0,160856
11,7,3,7,8,3,4,0,1,120478
7,20,3,10,7,4,6,1,1,146631
4,15,0,13,6,0,1,1,0,203573
6,6,4,7,8,1,1,2,5,198436
2,20,0,9,0,3,3,2,0,98164
5,9,2,4,9,1,4,1,0,98291
3,3,3,16,9,0,4,2,2,170671
6,8,4,1,6,4,6,2,5,131646
1,0,1,2,1,4,3,1,2,51408
10,11,3,7,6,2,9,2,4,208272
0,6,1,7,5,1,0,2,3,155547
4,1,4,6,9,0,8,0,2,182172
0,15,4,7,1,1,0,0,1,208451
1,19,2,12,6,2,2,2,0,152458
4,11,4,14,0,2,6,0,4,170424
8,12,2,17,9,0,3,0,3,97424
7,8,4,4,9,4,9,2,1,171855
7,1,3,8,4,4,3,0,3,86389
8,0,3,19,4,3,5,0,0,99776
4,7,4,11,2,1,9,1,4,214458
5,11,4,19,9,1,1,1,4,178188
7,16,0,14,5,0,0,0,0,178844
1,8,4,7,1,1,2,1,4,166821
3,2,4,8,1,3,4,0,1,119233
11,8,3,12,7,0,4,2,3,173710
6,17,2,5,4,4,0,2,2,122938
9,12,3,5,4,0,2,1,2,201174
6,18,1,14,8,0,6,0,3,180228
9,12,4,2,3,3,1,2,2,199921
2,18,0,17,0,0,1,0,0,191028
10,16,3,10,6,1,7,0,3,188600
9,18,0,2,3,2,0,1,2,162657
7,1,1,11,0,0,1,2,0,155596
6,12,0,4,0,4,0,1,5,119879
5,10,0,16,7,1,5,1,0,113529
8,9,4,6,3,0,1,0,0,179186
4,1,3,15,5,0,8,1,3,171337
10,2,1,12,8,1,0,0,3,128188
7,20,2,14,8,4,6,1,0,141973
9,7,1,3,1,1,9,1,5,195059
2,3,3,4,0,1,7,0,3,110057
7,9,2,18,3,2,5,1,4,136640
9,16,1,8,3,0,2,0,0,206049
11,11,4,5,0,1,3,0,0,100845
2,6,3,16,0,3,4,1,2,115397
11,12,4,16,4,2,2,2,2,187975
10,11,0,4,1,2,8,2,0,163438
10,17,2,18,8,1,3,1,4,119452
1,5,0,18,2,3,7,2,3,110756
4,2,1,7,7,3,5,2,0,96084
6,0,4,17,6,0,1,2,0,197581
11,17,1,16,7,4,3,2,0,91164
2,2,4,16,4,4,6,1,2,104596
10,16,2,11,2,0,7,1,1,178940
8,6,2,5,4,3,7,1,2,90306
9,19,2,12,7,1,8,0,3,203915
10,12,1,1,6,1,0,1,2,149489
7,9,1,12,2,4,4,0,1,126950
9,18,1,9,4,0,5,2,0,189661
11,4,2,18,7,0,5,1,2,124288
6,2,4,11,8,4,2,1,3,133045
5,18,4,1,0,3,3,0,1,91899
6,15,0,13,9,4,2,2,3,141359
7,0,4,9,3,2,3,1,0,86967
6,13,1,14,8,3,4,2,1,132236
11,5,4,11,3,4,4,0,4,118345
10,6,3,10,0,0,1,0,5,204949
2,8,1,3,7,2,1,2,1,114163
5,16,4,18,2,1,9,1,2,202592
6,11,4,1,8,1,9,0,2,208513
0,6,3,8,4,1,6,1,0,165356
3,7,1,3,8,2,1,2,4,158624
9,14,0,11,9,2,1,0,3,190339
0,6,2,13,1,3,0,2,0,135246
9,11,2,4,8,2,7,2,1,130626
1,19,0,17,1,2,4,2,1,152121
2,2,4,13,4,4,6,2,2,100323
11,8,0,14,3,0,5,2,2,159347
6,15,4,9,8,0,1,0,4,234195
0,16,4,4,5,0,5,1,2,224563
0,19,1,11,3,0,5,0,4,212669
1,10,1,18,5,1,9,1,4,182222
7,10,4,13,2,3,6,1,2,143276
6,18,3,4,8,3,6,1,2,156870
4,12,2,19,0,0,0,0,3,169029
8,12,3,7,6,2,9,1,0,163067
1,17,4,17,1,3,8,2,4,189275
